Datetime,Open,High,Low,Close,Adj Close,Volume
2022-03-28 09:15:00+05:30,517.9000244140625,520.4000244140625,516.9000244140625,517.0499877929688,517.0499877929688,0
2022-03-28 09:20:00+05:30,517.5,518.25,515.0,515.0499877929688,515.0499877929688,203098
2022-03-28 09:25:00+05:30,514.9000244140625,515.5999755859375,512.25,512.2999877929688,512.2999877929688,191420
2022-03-28 09:30:00+05:30,512.5,512.6500244140625,511.25,512.0,512.0,95664
2022-03-28 09:35:00+05:30,512.0499877929688,512.7999877929688,511.25,511.5,511.5,86616
2022-03-28 09:40:00+05:30,511.5,512.3499755859375,511.04998779296875,511.3999938964844,511.3999938964844,57391
2022-03-28 09:45:00+05:30,511.45001220703125,511.45001220703125,509.6000061035156,510.75,510.75,95971
2022-03-28 09:50:00+05:30,510.8999938964844,512.4000244140625,510.29998779296875,511.95001220703125,511.95001220703125,62305
2022-03-28 09:55:00+05:30,511.70001220703125,512.5,510.6000061035156,511.3500061035156,511.3500061035156,73771
2022-03-28 10:00:00+05:30,511.29998779296875,512.5,510.8999938964844,512.0,512.0,49912
2022-03-28 10:05:00+05:30,512.0,512.5,511.54998779296875,512.0,512.0,50229
2022-03-28 10:10:00+05:30,512.1500244140625,512.6500244140625,510.45001220703125,512.5499877929688,512.5499877929688,61130
2022-03-28 10:15:00+05:30,512.6500244140625,512.6500244140625,510.5,510.79998779296875,510.79998779296875,70574
2022-03-28 10:20:00+05:30,510.95001220703125,511.6499938964844,510.0,511.1000061035156,511.1000061035156,124386
2022-03-28 10:25:00+05:30,511.04998779296875,512.6500244140625,510.8500061035156,511.1000061035156,511.1000061035156,169604
2022-03-28 10:30:00+05:30,511.04998779296875,512.6500244140625,510.6000061035156,512.2999877929688,512.2999877929688,89709
2022-03-28 10:35:00+05:30,512.3499755859375,512.5,510.6000061035156,510.8999938964844,510.8999938964844,138082
2022-03-28 10:40:00+05:30,510.95001220703125,511.0,509.6000061035156,509.70001220703125,509.70001220703125,298305
2022-03-28 10:45:00+05:30,509.6499938964844,510.04998779296875,509.1000061035156,509.3999938964844,509.3999938964844,63580
2022-03-28 10:50:00+05:30,509.3999938964844,510.6000061035156,509.0,510.5,510.5,39634
2022-03-28 10:55:00+05:30,510.29998779296875,510.6000061035156,509.6000061035156,509.6000061035156,509.6000061035156,43904
2022-03-28 11:00:00+05:30,509.70001220703125,509.75,508.79998779296875,508.95001220703125,508.95001220703125,55902
2022-03-28 11:05:00+05:30,508.95001220703125,509.0,507.04998779296875,507.04998779296875,507.04998779296875,73473
2022-03-28 11:10:00+05:30,506.8500061035156,507.20001220703125,505.3500061035156,505.8500061035156,505.8500061035156,115281
2022-03-28 11:15:00+05:30,506.1000061035156,506.3500061035156,505.5,505.8999938964844,505.8999938964844,61476
2022-03-28 11:20:00+05:30,505.8999938964844,506.25,505.20001220703125,506.25,506.25,46146
2022-03-28 11:25:00+05:30,506.25,506.95001220703125,506.20001220703125,506.95001220703125,506.95001220703125,36835
2022-03-28 11:30:00+05:30,506.95001220703125,508.3500061035156,506.79998779296875,508.29998779296875,508.29998779296875,56760
2022-03-28 11:35:00+05:30,508.3500061035156,508.45001220703125,507.6499938964844,508.29998779296875,508.29998779296875,49313
2022-03-28 11:40:00+05:30,508.1000061035156,508.29998779296875,507.3999938964844,508.25,508.25,39523
2022-03-28 11:45:00+05:30,508.20001220703125,508.79998779296875,508.0,508.20001220703125,508.20001220703125,32168
2022-03-28 11:50:00+05:30,508.20001220703125,508.20001220703125,506.5,507.1000061035156,507.1000061035156,59922
2022-03-28 11:55:00+05:30,507.1000061035156,507.54998779296875,506.54998779296875,507.29998779296875,507.29998779296875,42534
2022-03-28 12:00:00+05:30,507.5,507.79998779296875,506.75,506.95001220703125,506.95001220703125,27875
2022-03-28 12:05:00+05:30,506.95001220703125,507.1499938964844,505.8999938964844,505.8999938964844,505.8999938964844,43944
2022-03-28 12:10:00+05:30,505.8999938964844,507.6499938964844,505.70001220703125,507.6499938964844,507.6499938964844,22626
2022-03-28 12:15:00+05:30,507.70001220703125,509.20001220703125,507.70001220703125,508.75,508.75,50872
2022-03-28 12:20:00+05:30,508.79998779296875,509.3999938964844,508.1000061035156,508.1000061035156,508.1000061035156,37821
2022-03-28 12:25:00+05:30,508.25,508.8999938964844,508.1499938964844,508.8500061035156,508.8500061035156,27267
2022-03-28 12:30:00+05:30,508.8999938964844,510.3999938964844,508.70001220703125,510.3500061035156,510.3500061035156,43744
2022-03-28 12:35:00+05:30,510.6000061035156,511.3999938964844,510.6000061035156,511.1499938964844,511.1499938964844,39806
2022-03-28 12:40:00+05:30,511.1499938964844,511.5,510.6000061035156,511.20001220703125,511.20001220703125,71092
2022-03-28 12:45:00+05:30,511.04998779296875,512.4000244140625,511.0,512.4000244140625,512.4000244140625,43570
2022-03-28 12:50:00+05:30,512.4000244140625,513.0,511.25,512.7000122070312,512.7000122070312,58685
2022-03-28 12:55:00+05:30,512.3499755859375,514.7000122070312,511.70001220703125,513.8499755859375,513.8499755859375,76166
2022-03-28 13:00:00+05:30,514.1500244140625,514.4500122070312,512.9500122070312,513.5,513.5,36337
2022-03-28 13:05:00+05:30,513.5,515.0999755859375,512.9500122070312,514.8499755859375,514.8499755859375,65911
2022-03-28 13:10:00+05:30,514.7999877929688,515.2999877929688,514.4500122070312,515.0,515.0,40607
2022-03-28 13:15:00+05:30,515.0,515.9500122070312,514.75,515.2000122070312,515.2000122070312,49053
2022-03-28 13:20:00+05:30,515.2000122070312,515.8499755859375,514.75,515.1500244140625,515.1500244140625,43042
2022-03-28 13:25:00+05:30,515.1500244140625,515.7000122070312,514.75,515.2999877929688,515.2999877929688,39978
2022-03-28 13:30:00+05:30,515.4000244140625,515.4000244140625,512.4000244140625,512.7000122070312,512.7000122070312,39877
2022-03-28 13:35:00+05:30,512.7999877929688,513.5,512.2000122070312,512.5499877929688,512.5499877929688,35879
2022-03-28 13:40:00+05:30,512.75,513.8499755859375,512.5999755859375,513.4500122070312,513.4500122070312,22406
2022-03-28 13:45:00+05:30,513.5,514.0,512.6500244140625,513.4500122070312,513.4500122070312,23949
2022-03-28 13:50:00+05:30,513.3499755859375,513.7000122070312,512.3499755859375,513.2000122070312,513.2000122070312,37837
2022-03-28 13:55:00+05:30,513.2000122070312,514.25,513.2000122070312,513.7999877929688,513.7999877929688,21883
2022-03-28 14:00:00+05:30,513.9500122070312,516.3499755859375,513.9500122070312,514.75,514.75,130445
2022-03-28 14:05:00+05:30,514.5,515.0,513.3499755859375,513.5,513.5,24369
2022-03-28 14:10:00+05:30,513.5,515.2000122070312,513.3499755859375,513.5999755859375,513.5999755859375,35791
2022-03-28 14:15:00+05:30,513.5999755859375,515.0999755859375,513.5999755859375,514.4000244140625,514.4000244140625,33582
2022-03-28 14:20:00+05:30,514.6500244140625,514.7999877929688,514.0499877929688,514.7999877929688,514.7999877929688,28026
2022-03-28 14:25:00+05:30,514.9000244140625,515.2000122070312,514.4500122070312,515.2000122070312,515.2000122070312,32388
2022-03-28 14:30:00+05:30,515.1500244140625,515.3499755859375,514.0999755859375,514.8499755859375,514.8499755859375,35890
2022-03-28 14:35:00+05:30,514.6500244140625,515.0999755859375,513.3499755859375,513.9500122070312,513.9500122070312,33035
2022-03-28 14:40:00+05:30,513.75,513.9500122070312,512.25,512.5999755859375,512.5999755859375,31581
2022-03-28 14:45:00+05:30,512.5499877929688,513.0,512.0999755859375,512.1500244140625,512.1500244140625,37703
2022-03-28 14:50:00+05:30,512.2000122070312,512.2000122070312,511.0,511.0,511.0,37497
2022-03-28 14:55:00+05:30,511.1000061035156,512.0,511.1000061035156,511.6000061035156,511.6000061035156,33992
2022-03-28 15:00:00+05:30,511.54998779296875,512.7999877929688,511.5,512.3499755859375,512.3499755859375,42865
2022-03-28 15:05:00+05:30,512.3499755859375,513.5499877929688,512.3499755859375,513.2999877929688,513.2999877929688,55831
2022-03-28 15:10:00+05:30,513.3499755859375,513.7000122070312,512.5499877929688,512.7000122070312,512.7000122070312,70769
2022-03-28 15:15:00+05:30,512.8499755859375,513.0,512.25,512.5499877929688,512.5499877929688,78603
2022-03-28 15:20:00+05:30,512.6500244140625,512.7999877929688,512.0499877929688,512.7999877929688,512.7999877929688,143772
2022-03-28 15:25:00+05:30,512.8499755859375,512.8499755859375,511.5,512.2000122070312,512.2000122070312,92654
2022-03-29 09:15:00+05:30,517.0499877929688,519.4000244140625,516.1500244140625,519.2000122070312,519.2000122070312,0
2022-03-29 09:20:00+05:30,519.4000244140625,520.7999877929688,517.5999755859375,517.9500122070312,517.9500122070312,140127
2022-03-29 09:25:00+05:30,517.6500244140625,519.5,517.5,518.2000122070312,518.2000122070312,49827
2022-03-29 09:30:00+05:30,518.0999755859375,518.7999877929688,517.8499755859375,518.0,518.0,40566
2022-03-29 09:35:00+05:30,517.9500122070312,519.0499877929688,517.75,518.9500122070312,518.9500122070312,36531
2022-03-29 09:40:00+05:30,519.0,519.1500244140625,518.0499877929688,518.7999877929688,518.7999877929688,33112
2022-03-29 09:45:00+05:30,518.6500244140625,518.7999877929688,517.0999755859375,517.5,517.5,60607
2022-03-29 09:50:00+05:30,517.3499755859375,517.7999877929688,516.5999755859375,516.9500122070312,516.9500122070312,57687
2022-03-29 09:55:00+05:30,517.0,517.25,516.0499877929688,516.4500122070312,516.4500122070312,32958
2022-03-29 10:00:00+05:30,516.4000244140625,516.9500122070312,516.25,516.7000122070312,516.7000122070312,30976
2022-03-29 10:05:00+05:30,516.8499755859375,516.8499755859375,516.0999755859375,516.0999755859375,516.0999755859375,24623
2022-03-29 10:10:00+05:30,516.1500244140625,516.6500244140625,515.75,516.0,516.0,35023
2022-03-29 10:15:00+05:30,515.7999877929688,516.2000122070312,515.2999877929688,515.5,515.5,38815
2022-03-29 10:20:00+05:30,515.5,516.0499877929688,515.2999877929688,515.4000244140625,515.4000244140625,59258
2022-03-29 10:25:00+05:30,515.5,515.9500122070312,515.2999877929688,515.9000244140625,515.9000244140625,31465
2022-03-29 10:30:00+05:30,515.7000122070312,516.0999755859375,515.7000122070312,515.9500122070312,515.9500122070312,27989
2022-03-29 10:35:00+05:30,515.9500122070312,516.1500244140625,515.5,515.75,515.75,32452
2022-03-29 10:40:00+05:30,515.7999877929688,516.9500122070312,514.8499755859375,516.7000122070312,516.7000122070312,84824
2022-03-29 10:45:00+05:30,516.8499755859375,517.7000122070312,516.4000244140625,517.5,517.5,40904
2022-03-29 10:50:00+05:30,517.5,519.0499877929688,517.2000122070312,519.0499877929688,519.0499877929688,63875
2022-03-29 10:55:00+05:30,519.0499877929688,519.2999877929688,518.1500244140625,518.8499755859375,518.8499755859375,21141
2022-03-29 11:00:00+05:30,518.75,519.25,518.5499877929688,518.7000122070312,518.7000122070312,21633
2022-03-29 11:05:00+05:30,518.7000122070312,518.9500122070312,517.5999755859375,518.0,518.0,16437
2022-03-29 11:10:00+05:30,517.9500122070312,518.25,517.0,517.2000122070312,517.2000122070312,20092
2022-03-29 11:15:00+05:30,517.0499877929688,517.2999877929688,516.25,516.75,516.75,18327
2022-03-29 11:20:00+05:30,516.9500122070312,517.5,516.6500244140625,517.2000122070312,517.2000122070312,25441
2022-03-29 11:25:00+05:30,517.1500244140625,518.2000122070312,517.0999755859375,518.0,518.0,18598
2022-03-29 11:30:00+05:30,518.2000122070312,518.4500122070312,517.25,517.5,517.5,20991
2022-03-29 11:35:00+05:30,517.5,517.6500244140625,516.7999877929688,517.2000122070312,517.2000122070312,25779
2022-03-29 11:40:00+05:30,517.2000122070312,517.5999755859375,516.7999877929688,517.5,517.5,19175
2022-03-29 11:45:00+05:30,517.7000122070312,518.25,517.3499755859375,517.8499755859375,517.8499755859375,24192
2022-03-29 11:50:00+05:30,517.5499877929688,517.75,517.0999755859375,517.0999755859375,517.0999755859375,14608
2022-03-29 11:55:00+05:30,517.4000244140625,519.2000122070312,517.0999755859375,519.2000122070312,519.2000122070312,48870
2022-03-29 12:00:00+05:30,519.2000122070312,520.4000244140625,518.5999755859375,520.4000244140625,520.4000244140625,116004
2022-03-29 12:05:00+05:30,520.4000244140625,520.8499755859375,520.0499877929688,520.6500244140625,520.6500244140625,51000
2022-03-29 12:10:00+05:30,520.5999755859375,520.75,520.0,520.0999755859375,520.0999755859375,21634
2022-03-29 12:15:00+05:30,520.1500244140625,520.5999755859375,519.5,519.7999877929688,519.7999877929688,19511
2022-03-29 12:20:00+05:30,519.7999877929688,519.9500122070312,519.0,519.5,519.5,43798
2022-03-29 12:25:00+05:30,519.3499755859375,519.9000244140625,519.3499755859375,519.75,519.75,14103
2022-03-29 12:30:00+05:30,519.75,519.9000244140625,519.2000122070312,519.5999755859375,519.5999755859375,13306
2022-03-29 12:35:00+05:30,519.7000122070312,520.0,519.5499877929688,519.6500244140625,519.6500244140625,24356
2022-03-29 12:40:00+05:30,519.7999877929688,519.9500122070312,519.4000244140625,519.9500122070312,519.9500122070312,22517
2022-03-29 12:45:00+05:30,519.9500122070312,520.8499755859375,519.8499755859375,520.2000122070312,520.2000122070312,47946
2022-03-29 12:50:00+05:30,520.0499877929688,521.75,520.0499877929688,521.5,521.5,62707
2022-03-29 12:55:00+05:30,521.6500244140625,521.7000122070312,520.5999755859375,520.6500244140625,520.6500244140625,37121
2022-03-29 13:00:00+05:30,520.75,522.0,520.6500244140625,521.9500122070312,521.9500122070312,42429
2022-03-29 13:05:00+05:30,521.9500122070312,521.9500122070312,521.3499755859375,521.5,521.5,27181
2022-03-29 13:10:00+05:30,521.5499877929688,522.3499755859375,521.0499877929688,521.5,521.5,53320
2022-03-29 13:15:00+05:30,521.5499877929688,521.5999755859375,519.9000244140625,520.2999877929688,520.2999877929688,32922
2022-03-29 13:20:00+05:30,520.2999877929688,520.9000244140625,520.2999877929688,520.6500244140625,520.6500244140625,18649
2022-03-29 13:25:00+05:30,520.5499877929688,521.4000244140625,520.5,521.1500244140625,521.1500244140625,22110
2022-03-29 13:30:00+05:30,521.1500244140625,521.25,520.6500244140625,521.0499877929688,521.0499877929688,23078
2022-03-29 13:35:00+05:30,521.0499877929688,521.5999755859375,520.7999877929688,521.0999755859375,521.0999755859375,25424
2022-03-29 13:40:00+05:30,521.0999755859375,522.0,521.0999755859375,521.9000244140625,521.9000244140625,39847
2022-03-29 13:45:00+05:30,521.9000244140625,522.0999755859375,521.5,522.0999755859375,522.0999755859375,27003
2022-03-29 13:50:00+05:30,522.0499877929688,522.0999755859375,521.5999755859375,521.5999755859375,521.5999755859375,35288
2022-03-29 13:55:00+05:30,521.5999755859375,522.0,521.5,521.5,521.5,43660
2022-03-29 14:00:00+05:30,521.5,523.0999755859375,521.25,522.3499755859375,522.3499755859375,63084
2022-03-29 14:05:00+05:30,522.4500122070312,523.8499755859375,522.3499755859375,523.75,523.75,116891
2022-03-29 14:10:00+05:30,523.75,523.75,523.0499877929688,523.2000122070312,523.2000122070312,33353
2022-03-29 14:15:00+05:30,523.2000122070312,523.4500122070312,522.9000244140625,523.4000244140625,523.4000244140625,33238
2022-03-29 14:20:00+05:30,523.5,523.5499877929688,522.2000122070312,522.25,522.25,36622
2022-03-29 14:25:00+05:30,522.2999877929688,522.9000244140625,521.8499755859375,522.5,522.5,58853
2022-03-29 14:30:00+05:30,522.5,523.0,521.9000244140625,522.0999755859375,522.0999755859375,36108
2022-03-29 14:35:00+05:30,522.2000122070312,522.5,521.1500244140625,521.75,521.75,37320
2022-03-29 14:40:00+05:30,521.75,522.5,521.6500244140625,521.9500122070312,521.9500122070312,22263
2022-03-29 14:45:00+05:30,522.0499877929688,522.1500244140625,521.0999755859375,521.25,521.25,98292
2022-03-29 14:50:00+05:30,521.2999877929688,521.9500122070312,521.0,521.9500122070312,521.9500122070312,33404
2022-03-29 14:55:00+05:30,521.9500122070312,522.8499755859375,521.9500122070312,522.25,522.25,47477
2022-03-29 15:00:00+05:30,522.2000122070312,522.4500122070312,521.3499755859375,521.5999755859375,521.5999755859375,48706
2022-03-29 15:05:00+05:30,521.6500244140625,522.5,521.3499755859375,522.0499877929688,522.0499877929688,77479
2022-03-29 15:10:00+05:30,522.0999755859375,522.7000122070312,522.0,522.1500244140625,522.1500244140625,72001
2022-03-29 15:15:00+05:30,522.2000122070312,522.7999877929688,521.7999877929688,522.7000122070312,522.7000122070312,116659
2022-03-29 15:20:00+05:30,522.6500244140625,525.5499877929688,522.2000122070312,525.5499877929688,525.5499877929688,184641
2022-03-29 15:25:00+05:30,525.7000122070312,525.7000122070312,523.0,523.0,523.0,86139
2022-03-30 09:15:00+05:30,526.7000122070312,528.9000244140625,526.5999755859375,527.6500244140625,527.6500244140625,0
2022-03-30 09:20:00+05:30,527.6500244140625,529.75,527.4000244140625,529.75,529.75,162758
2022-03-30 09:25:00+05:30,529.7999877929688,529.9000244140625,529.1500244140625,529.7000122070312,529.7000122070312,159110
2022-03-30 09:30:00+05:30,529.7999877929688,530.0,528.6500244140625,528.75,528.75,100677
2022-03-30 09:35:00+05:30,528.75,530.4000244140625,528.7000122070312,530.0999755859375,530.0999755859375,185973
2022-03-30 09:40:00+05:30,530.0999755859375,530.4500122070312,528.25,528.7999877929688,528.7999877929688,125363
2022-03-30 09:45:00+05:30,528.7999877929688,529.7999877929688,528.4500122070312,529.6500244140625,529.6500244140625,39350
2022-03-30 09:50:00+05:30,529.6500244140625,529.9000244140625,529.0,529.4000244140625,529.4000244140625,33223
2022-03-30 09:55:00+05:30,529.5,529.5,528.5,528.5999755859375,528.5999755859375,39084
2022-03-30 10:00:00+05:30,528.75,528.7999877929688,528.0499877929688,528.0999755859375,528.0999755859375,30641
2022-03-30 10:05:00+05:30,528.0999755859375,528.2999877929688,527.5,528.2999877929688,528.2999877929688,66954
2022-03-30 10:10:00+05:30,528.3499755859375,529.2999877929688,527.7000122070312,528.9500122070312,528.9500122070312,94031
2022-03-30 10:15:00+05:30,528.75,529.0999755859375,528.25,528.9500122070312,528.9500122070312,72074
2022-03-30 10:20:00+05:30,528.7000122070312,529.2999877929688,528.7000122070312,529.2999877929688,529.2999877929688,56345
2022-03-30 10:25:00+05:30,529.2999877929688,530.4500122070312,529.0999755859375,530.0,530.0,111741
